ensid,model,modelid,k
1,EuroCOVIDhub-baseline,1,4
1,IEM_Health-CovidProject,2,4
1,ILM-EKF,3,4
1,MUNI_DMS-SEIAR,4,4
2,EuroCOVIDhub-baseline,1,4
2,IEM_Health-CovidProject,2,4
2,ILM-EKF,3,4
2,RobertWalraven-ESG,4,4
3,EuroCOVIDhub-baseline,1,4
3,IEM_Health-CovidProject,2,4
3,ILM-EKF,3,4
3,epiforecasts-EpiNow2,4,4
4,EuroCOVIDhub-baseline,1,4
4,IEM_Health-CovidProject,2,4
4,ILM-EKF,3,4
4,UMass-MechBayes,4,4
5,EuroCOVIDhub-baseline,1,4
5,IEM_Health-CovidProject,2,4
5,ILM-EKF,3,4
5,MUNI-ARIMA,4,4
6,EuroCOVIDhub-baseline,1,4
6,IEM_Health-CovidProject,2,4
6,MUNI_DMS-SEIAR,3,4
6,RobertWalraven-ESG,4,4
7,EuroCOVIDhub-baseline,1,4
7,IEM_Health-CovidProject,2,4
7,MUNI_DMS-SEIAR,3,4
7,epiforecasts-EpiNow2,4,4
8,EuroCOVIDhub-baseline,1,4
8,IEM_Health-CovidProject,2,4
8,MUNI_DMS-SEIAR,3,4
8,UMass-MechBayes,4,4
9,EuroCOVIDhub-baseline,1,4
9,IEM_Health-CovidProject,2,4
9,MUNI_DMS-SEIAR,3,4
9,MUNI-ARIMA,4,4
10,EuroCOVIDhub-baseline,1,4
10,IEM_Health-CovidProject,2,4
10,RobertWalraven-ESG,3,4
10,epiforecasts-EpiNow2,4,4
11,EuroCOVIDhub-baseline,1,4
11,IEM_Health-CovidProject,2,4
11,RobertWalraven-ESG,3,4
11,UMass-MechBayes,4,4
12,EuroCOVIDhub-baseline,1,4
12,IEM_Health-CovidProject,2,4
12,RobertWalraven-ESG,3,4
12,MUNI-ARIMA,4,4
13,EuroCOVIDhub-baseline,1,4
13,IEM_Health-CovidProject,2,4
13,epiforecasts-EpiNow2,3,4
13,UMass-MechBayes,4,4
14,EuroCOVIDhub-baseline,1,4
14,IEM_Health-CovidProject,2,4
14,epiforecasts-EpiNow2,3,4
14,MUNI-ARIMA,4,4
15,EuroCOVIDhub-baseline,1,4
15,IEM_Health-CovidProject,2,4
15,UMass-MechBayes,3,4
15,MUNI-ARIMA,4,4
16,EuroCOVIDhub-baseline,1,4
16,ILM-EKF,2,4
16,MUNI_DMS-SEIAR,3,4
16,RobertWalraven-ESG,4,4
17,EuroCOVIDhub-baseline,1,4
17,ILM-EKF,2,4
17,MUNI_DMS-SEIAR,3,4
17,epiforecasts-EpiNow2,4,4
18,EuroCOVIDhub-baseline,1,4
18,ILM-EKF,2,4
18,MUNI_DMS-SEIAR,3,4
18,UMass-MechBayes,4,4
19,EuroCOVIDhub-baseline,1,4
19,ILM-EKF,2,4
19,MUNI_DMS-SEIAR,3,4
19,MUNI-ARIMA,4,4
20,EuroCOVIDhub-baseline,1,4
20,ILM-EKF,2,4
20,RobertWalraven-ESG,3,4
20,epiforecasts-EpiNow2,4,4
21,EuroCOVIDhub-baseline,1,4
21,ILM-EKF,2,4
21,RobertWalraven-ESG,3,4
21,UMass-MechBayes,4,4
22,EuroCOVIDhub-baseline,1,4
22,ILM-EKF,2,4
22,RobertWalraven-ESG,3,4
22,MUNI-ARIMA,4,4
23,EuroCOVIDhub-baseline,1,4
23,ILM-EKF,2,4
23,epiforecasts-EpiNow2,3,4
23,UMass-MechBayes,4,4
24,EuroCOVIDhub-baseline,1,4
24,ILM-EKF,2,4
24,epiforecasts-EpiNow2,3,4
24,MUNI-ARIMA,4,4
25,EuroCOVIDhub-baseline,1,4
25,ILM-EKF,2,4
25,UMass-MechBayes,3,4
25,MUNI-ARIMA,4,4
26,EuroCOVIDhub-baseline,1,4
26,MUNI_DMS-SEIAR,2,4
26,RobertWalraven-ESG,3,4
26,epiforecasts-EpiNow2,4,4
27,EuroCOVIDhub-baseline,1,4
27,MUNI_DMS-SEIAR,2,4
27,RobertWalraven-ESG,3,4
27,UMass-MechBayes,4,4
28,EuroCOVIDhub-baseline,1,4
28,MUNI_DMS-SEIAR,2,4
28,RobertWalraven-ESG,3,4
28,MUNI-ARIMA,4,4
29,EuroCOVIDhub-baseline,1,4
29,MUNI_DMS-SEIAR,2,4
29,epiforecasts-EpiNow2,3,4
29,UMass-MechBayes,4,4
30,EuroCOVIDhub-baseline,1,4
30,MUNI_DMS-SEIAR,2,4
30,epiforecasts-EpiNow2,3,4
30,MUNI-ARIMA,4,4
31,EuroCOVIDhub-baseline,1,4
31,MUNI_DMS-SEIAR,2,4
31,UMass-MechBayes,3,4
31,MUNI-ARIMA,4,4
32,EuroCOVIDhub-baseline,1,4
32,RobertWalraven-ESG,2,4
32,epiforecasts-EpiNow2,3,4
32,UMass-MechBayes,4,4
33,EuroCOVIDhub-baseline,1,4
33,RobertWalraven-ESG,2,4
33,epiforecasts-EpiNow2,3,4
33,MUNI-ARIMA,4,4
34,EuroCOVIDhub-baseline,1,4
34,RobertWalraven-ESG,2,4
34,UMass-MechBayes,3,4
34,MUNI-ARIMA,4,4
35,EuroCOVIDhub-baseline,1,4
35,epiforecasts-EpiNow2,2,4
35,UMass-MechBayes,3,4
35,MUNI-ARIMA,4,4
36,IEM_Health-CovidProject,1,4
36,ILM-EKF,2,4
36,MUNI_DMS-SEIAR,3,4
36,RobertWalraven-ESG,4,4
37,IEM_Health-CovidProject,1,4
37,ILM-EKF,2,4
37,MUNI_DMS-SEIAR,3,4
37,epiforecasts-EpiNow2,4,4
38,IEM_Health-CovidProject,1,4
38,ILM-EKF,2,4
38,MUNI_DMS-SEIAR,3,4
38,UMass-MechBayes,4,4
39,IEM_Health-CovidProject,1,4
39,ILM-EKF,2,4
39,MUNI_DMS-SEIAR,3,4
39,MUNI-ARIMA,4,4
40,IEM_Health-CovidProject,1,4
40,ILM-EKF,2,4
40,RobertWalraven-ESG,3,4
40,epiforecasts-EpiNow2,4,4
41,IEM_Health-CovidProject,1,4
41,ILM-EKF,2,4
41,RobertWalraven-ESG,3,4
41,UMass-MechBayes,4,4
42,IEM_Health-CovidProject,1,4
42,ILM-EKF,2,4
42,RobertWalraven-ESG,3,4
42,MUNI-ARIMA,4,4
43,IEM_Health-CovidProject,1,4
43,ILM-EKF,2,4
43,epiforecasts-EpiNow2,3,4
43,UMass-MechBayes,4,4
44,IEM_Health-CovidProject,1,4
44,ILM-EKF,2,4
44,epiforecasts-EpiNow2,3,4
44,MUNI-ARIMA,4,4
45,IEM_Health-CovidProject,1,4
45,ILM-EKF,2,4
45,UMass-MechBayes,3,4
45,MUNI-ARIMA,4,4
46,IEM_Health-CovidProject,1,4
46,MUNI_DMS-SEIAR,2,4
46,RobertWalraven-ESG,3,4
46,epiforecasts-EpiNow2,4,4
47,IEM_Health-CovidProject,1,4
47,MUNI_DMS-SEIAR,2,4
47,RobertWalraven-ESG,3,4
47,UMass-MechBayes,4,4
48,IEM_Health-CovidProject,1,4
48,MUNI_DMS-SEIAR,2,4
48,RobertWalraven-ESG,3,4
48,MUNI-ARIMA,4,4
49,IEM_Health-CovidProject,1,4
49,MUNI_DMS-SEIAR,2,4
49,epiforecasts-EpiNow2,3,4
49,UMass-MechBayes,4,4
50,IEM_Health-CovidProject,1,4
50,MUNI_DMS-SEIAR,2,4
50,epiforecasts-EpiNow2,3,4
50,MUNI-ARIMA,4,4
51,IEM_Health-CovidProject,1,4
51,MUNI_DMS-SEIAR,2,4
51,UMass-MechBayes,3,4
51,MUNI-ARIMA,4,4
52,IEM_Health-CovidProject,1,4
52,RobertWalraven-ESG,2,4
52,epiforecasts-EpiNow2,3,4
52,UMass-MechBayes,4,4
53,IEM_Health-CovidProject,1,4
53,RobertWalraven-ESG,2,4
